date,close,signal,short_ma,long_ma,positions,cash,stock,holding,total,roi_gross,roi_daily,roi_buy&hold,roi_daily_buy&hold,sharpe,sharpe_buy&hold
2020-09-02,29.79798,0.0,28.839044303894042,31.291226310729982,0.0,3429.511542531758,0.0,0.0,3429.511542531758,-65.70488457468242,0.0,-0.0091357995,0.010544658,-1.0015230071553045,0.1487523389340863
2020-09-01,30.186106,0.0,28.808261108398437,31.118819551467894,0.0,3429.511542531758,0.0,0.0,3429.511542531758,-65.70488457468242,0.0,0.0037704627,0.013025284,-1.001523001510001,0.17503013380329693
2020-08-31,30.650358,0.0,28.78739376068115,30.95134033203125,0.0,3429.511542531758,0.0,0.0,3429.511542531758,-65.70488457468242,0.0,0.019208126,0.015379667,-1.0015229958863763,0.20744462777258313
2020-08-30,31.170393,0.0,28.778105812072752,30.788364114761354,0.0,3429.511542531758,0.0,0.0,3429.511542531758,-65.70488457468242,0.0,0.036500704,0.0169667,-1.0015229902843,0.245648244598102
2020-08-29,31.71504,0.0,28.7812992477417,30.62923267364502,0.0,3429.511542531758,0.0,0.0,3429.511542531758,-65.70488457468242,0.0,0.05461171,0.01747322,-1.0015229847036433,0.28770737204730007
2020-08-28,32.24665,0.0,28.79703567504883,30.473282470703126,0.0,3429.511542531758,0.0,0.0,3429.511542531758,-65.70488457468242,0.0,0.07228921,0.016762137,-1.0015229791442857,0.330937765757786
2020-08-27,32.731823,0.0,28.82472526550293,30.320029926300048,0.0,3429.511542531758,0.0,0.0,3429.511542531758,-65.70488457468242,0.0,0.088422514,0.015045643,-1.0015229736061086,0.3723493300385782
2020-08-26,33.14469,0.0,28.863322181701662,30.1692174911499,0.0,3429.511542531758,0.0,0.0,3429.511542531758,-65.70488457468242,0.0,0.10215152,0.012613654,-1.0015229680889919,0.4094950061765225
2020-08-25,33.46813,0.0,28.91150661468506,30.020322189331054,0.0,3429.511542531758,0.0,0.0,3429.511542531758,-65.70488457468242,0.0,0.11290667,0.009758353,-1.0015229625928075,0.44064117437469674
2020-08-24,33.69491,0.0,28.96782424926758,29.872886695861816,0.0,3429.511542531758,0.0,0.0,3429.511542531758,-65.70488457468242,0.0,0.120447725,0.006775975,-1.0015229571174447,0.4647576907362167
2020-08-23,33.824932,0.0,29.030801582336426,29.726557121276855,0.0,3429.511542531758,0.0,0.0,3429.511542531758,-65.70488457468242,0.0,0.12477138,0.0038588047,-1.0015229516627848,0.48152641287726355
2020-08-22,33.862507,0.0,29.09902587890625,29.58117084503174,0.0,3429.511542531758,0.0,0.0,3429.511542531758,-65.70488457468242,0.0,0.12602085,0.0011109114,-1.001522946228708,0.49109156135563947
2020-08-21,33.813335,0.0,29.171075134277345,29.43679075241089,0.0,3429.511542531758,0.0,0.0,3429.511542531758,-65.70488457468242,0.0,0.12438576,-0.0014520884,-1.0015229408150963,0.49385022633055997
2020-08-20,33.684227,0.0,29.245598182678222,29.29364196777344,0.0,3429.511542531758,0.0,0.0,3429.511542531758,-65.70488457468242,0.0,0.12009255,-0.0038182735,-1.0015229354218396,0.4902404306832921
